LotArea,Neighborhood,Condition,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod,BsmtFinSF,TotalBsmtSF,Heating,CentralAir,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,YrSold,SalePrice
8286,Mitchel,Norm,1Fam,2Story,5,7,1977,1977,531,716,GasA,Y,1,1,3,1,6,1,Attchd,Fin,2,531,2007,157000
6723,Mitchel,Norm,1Fam,SFoyer,5,7,1971,1971,796,796,GasA,Y,1,0,2,1,5,0,NA,NA,0,0,2007,138000
7244,Mitchel,Norm,1Fam,SFoyer,5,7,1970,1970,619,768,GasA,Y,1,0,2,1,5,0,Detchd,Unf,2,624,2007,129500
27697,Mitchel,Norm,1Fam,1Story,4,3,1961,1961,811,1396,GasA,N,1,0,3,1,6,0,Attchd,Unf,1,444,2007,80000
7599,Mitchel,Norm,1Fam,1Story,4,6,1982,2006,565,845,GasA,Y,1,0,2,1,4,0,Detchd,Unf,2,360,2007,129500
11000,Mitchel,Norm,1Fam,1Story,5,6,1976,2003,1090,1090,GasA,Y,1,1,3,1,6,0,Attchd,Unf,2,502,2007,135000
8314,Mitchel,Norm,1Fam,1Story,5,7,1982,1982,546,816,GasA,Y,1,0,2,1,5,0,Attchd,Unf,1,264,2007,124500
11625,Mitchel,Norm,1Fam,1Story,5,7,1983,1983,596,816,GasA,Y,1,0,2,1,4,0,Attchd,Fin,1,264,2007,139000
10712,Mitchel,Norm,1Fam,1Story,5,5,1991,1992,212,974,GasA,Y,1,0,3,1,5,0,NA,NA,0,0,2007,93500
10447,Mitchel,Norm,1Fam,1Story,5,6,1984,1984,516,864,GasA,Y,1,0,3,1,5,0,Attchd,RFn,1,288,2007,124500
11027,NAmes,Norm,1Fam,1Story,6,5,1954,1954,468,1178,GasA,Y,2,0,2,1,5,0,Attchd,RFn,2,452,2006,149900
10533,NAmes,Norm,1Fam,1Story,6,6,1956,1956,773,1008,GasA,Y,1,0,2,1,5,2,Attchd,Unf,1,313,2006,157500
11765,NAmes,Norm,1Fam,1Story,5,5,1957,1957,1127,1617,GasA,Y,1,1,3,1,7,1,Attchd,Unf,3,963,2006,169000
39384,NAmes,Norm,1Fam,1Story,6,6,1957,1957,1110,1705,GasA,Y,1,1,1,1,4,2,Attchd,Unf,2,550,2006,252000
11727,NAmes,Norm,1Fam,1Story,7,6,1969,1969,0,1851,GasA,Y,2,0,3,1,8,1,Attchd,Fin,2,506,2006,192100
8238,Gilbert,Norm,1Fam,2Story,6,5,1997,1998,700,813,GasA,Y,2,1,3,1,6,1,Attchd,Fin,2,400,2006,183500
13006,Gilbert,Norm,1Fam,2Story,7,5,1997,1997,0,964,GasA,Y,2,1,4,1,8,1,BuiltIn,Fin,2,642,2006,222000
13041,Gilbert,Norm,1Fam,2Story,6,5,1995,1995,0,781,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,423,2006,170000
13031,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,592,691,GasA,Y,2,1,3,1,6,1,Attchd,Fin,2,409,2006,187500
9783,Gilbert,Norm,1Fam,2Story,6,5,1996,1996,0,821,GasA,Y,2,1,3,1,7,1,BuiltIn,Fin,2,443,2006,202000
11207,Gilbert,Norm,1Fam,2Story,6,5,1997,1997,714,802,GasA,Y,2,1,3,1,8,1,Attchd,Fin,2,413,2006,185000
19378,Gilbert,Norm,1Fam,2Story,7,5,2005,2006,57,1392,GasA,Y,2,1,4,1,9,1,Attchd,RFn,2,576,2006,320000
14859,Gilbert,Norm,1Fam,1Story,7,5,2006,2006,0,1670,GasA,Y,2,0,3,1,7,1,Attchd,RFn,3,690,2006,240000
13128,Gilbert,Norm,1Fam,2Story,8,5,2005,2005,0,1074,GasA,Y,2,1,4,1,7,1,Attchd,Fin,2,527,2006,250000
10463,Gilbert,Norm,1Fam,2Story,8,5,2005,2005,0,893,GasA,Y,2,1,3,1,8,1,Attchd,Fin,3,800,2006,239900
13751,Gilbert,Norm,1Fam,2Story,7,5,2005,2006,60,1700,GasA,Y,2,1,3,1,9,1,Attchd,Fin,3,773,2006,309000
23257,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,0,868,GasA,Y,2,1,3,1,9,1,BuiltIn,RFn,2,422,2006,274725
13108,StoneBr,Norm,1Fam,2Story,8,5,1994,1994,0,2062,GasA,Y,2,1,4,1,9,0,Attchd,Fin,2,618,2006,270000
8076,Gilbert,Norm,1Fam,1Story,6,6,1993,1994,705,1160,GasA,Y,2,0,3,1,6,1,Attchd,Fin,2,402,2006,183500
7685,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,518,697,GasA,Y,2,1,3,1,6,1,Attchd,Fin,2,420,2006,165600
9084,Gilbert,Norm,1Fam,2Story,7,5,1998,1998,0,935,GasA,Y,2,1,3,1,8,1,Attchd,Fin,2,462,2006,176500
3701,StoneBr,Norm,TwnhsE,1Story,8,5,1987,1987,0,1191,GasA,Y,2,0,2,1,5,0,Attchd,RFn,2,461,2006,130000
5306,StoneBr,Norm,TwnhsE,2Story,7,7,1987,1987,495,1064,GasA,Y,2,0,2,1,5,1,Attchd,RFn,2,504,2006,239000
6563,StoneBr,Norm,1Fam,1Story,8,5,1985,1985,1148,1742,GasA,Y,2,0,2,1,5,1,Attchd,RFn,2,564,2006,275000
16023,StoneBr,Norm,1Fam,2Story,9,5,2005,2006,1218,1398,GasA,Y,3,1,3,1,11,1,BuiltIn,Fin,3,670,2006,457347
18062,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,0,1528,GasA,Y,3,1,5,1,10,1,BuiltIn,Fin,3,758,2006,545224
12292,StoneBr,Norm,1Fam,2Story,9,5,2006,2006,205,1094,GasA,Y,2,1,4,1,11,1,BuiltIn,Fin,3,675,2006,356383
16056,StoneBr,Norm,1Fam,2Story,9,5,2005,2006,240,1992,GasA,Y,3,1,4,1,11,1,BuiltIn,Fin,3,716,2006,556581
12438,StoneBr,Norm,1Fam,2Story,8,5,2006,2006,0,1234,GasA,Y,2,1,4,1,10,1,BuiltIn,Fin,3,666,2006,361919
16052,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,1206,1850,GasA,Y,2,1,4,1,11,1,Attchd,RFn,3,736,2006,535000
15922,StoneBr,Norm,1Fam,2Story,9,5,2005,2006,0,1390,GasA,Y,3,1,4,1,10,1,BuiltIn,Fin,3,660,2006,401179
13682,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,0,1410,GasA,Y,3,1,3,1,10,1,BuiltIn,Fin,3,641,2006,438780
14762,Gilbert,Feedr,1Fam,2Story,5,6,1948,1950,0,0,GasA,Y,2,0,2,1,7,1,Attchd,Unf,2,672,2006,169000
34650,Gilbert,Norm,2fmCon,1Story,5,5,1955,1955,1056,1056,GasA,N,1,0,3,1,5,0,Attchd,Fin,2,572,2006,145000
8147,StoneBr,Norm,TwnhsE,1Story,9,5,2005,2005,1191,1714,GasA,Y,2,0,2,1,7,1,Attchd,Fin,2,517,2006,318000
11302,StoneBr,Norm,1Fam,1Story,8,5,2005,2006,1422,1814,GasA,Y,2,0,3,1,7,1,Attchd,Fin,3,758,2006,319000
18261,StoneBr,Norm,1Fam,1Story,9,5,2005,2005,1416,1910,GasA,Y,2,1,3,1,8,2,Attchd,Unf,3,722,2006,470000
14145,NWAmes,Norm,1Fam,1Story,7,7,1984,1998,213,1208,GasA,Y,2,0,3,1,8,0,Attchd,RFn,2,440,2006,202500
13837,NWAmes,Norm,1Fam,1.5Fin,7,5,1988,1988,1002,1204,GasA,Y,2,1,4,1,9,0,Attchd,Unf,3,786,2006,229000
16659,NWAmes,PosA,1Fam,2Story,7,7,1977,1994,795,795,GasA,Y,2,1,3,1,9,1,Attchd,Fin,2,539,2006,235000
18800,NWAmes,Norm,1Fam,2Story,6,5,1976,1976,712,796,GasA,Y,2,1,3,1,6,1,Attchd,Fin,2,566,2006,190000
10464,NWAmes,Norm,1Fam,SFoyer,6,6,1980,1980,850,988,GasA,Y,1,0,2,1,5,1,Attchd,RFn,2,582,2006,169000
10400,NWAmes,Norm,1Fam,1Story,7,5,1988,1988,929,1845,GasA,Y,2,0,3,1,6,1,Attchd,Fin,2,604,2006,241500
10530,NWAmes,PosA,1Fam,2Story,7,5,1978,1978,0,945,GasA,Y,2,1,4,1,8,1,Attchd,RFn,2,482,2006,188900
10240,NWAmes,Norm,1Fam,1Story,6,6,1980,1980,625,1686,GasA,Y,2,0,3,1,7,1,Attchd,Unf,2,612,2006,207500
16692,NWAmes,RRAn,1Fam,2Story,7,5,1978,1978,790,1392,GasA,Y,3,1,5,1,12,2,Attchd,RFn,2,564,2006,250000
11475,NWAmes,RRAn,1Fam,2Story,6,6,1975,1975,550,713,GasA,Y,2,1,3,1,6,1,Attchd,RFn,2,434,2006,179900
9927,NWAmes,Norm,1Fam,SFoyer,7,5,1976,1976,1005,1047,GasA,Y,1,0,2,1,5,1,Attchd,RFn,2,596,2006,172000
9512,Somerst,RRAn,1Fam,2Story,7,5,2005,2006,788,960,GasA,Y,2,1,3,1,8,1,BuiltIn,Fin,2,541,2006,294323
10530,NWAmes,Norm,1Fam,SLvl,6,6,1975,2000,548,675,GasA,Y,3,0,3,1,8,1,Attchd,RFn,2,485,2006,184500
10140,NWAmes,Norm,1Fam,1Story,5,6,1975,1975,788,1056,GasA,Y,1,1,3,1,6,0,Attchd,RFn,2,495,2006,153500
10140,NWAmes,Norm,1Fam,2Story,7,5,1976,1976,194,832,GasA,Y,2,1,4,1,8,1,Attchd,RFn,2,528,2006,162900
10140,NWAmes,Norm,1Fam,1Story,6,6,1974,1999,663,1040,GasA,Y,1,1,3,1,5,1,Attchd,RFn,2,484,2006,181000
10000,NWAmes,Norm,1Fam,1Story,6,6,1974,1974,755,1103,GasA,Y,2,0,3,1,6,0,Attchd,Unf,2,462,2006,155000
15870,NAmes,Norm,1Fam,1Story,5,5,1969,1969,75,1096,GasA,Y,1,0,3,1,6,0,Attchd,Fin,1,299,2006,138800
9353,NAmes,Norm,1Fam,1Story,4,5,1970,1970,0,864,GasA,Y,1,0,3,1,5,0,Attchd,Unf,1,280,2006,116050
8125,NAmes,Norm,1Fam,1Story,4,4,1971,1971,614,858,GasA,Y,1,0,3,1,5,0,NA,NA,0,0,2006,88000
7200,NAmes,Norm,1Fam,1Story,4,4,1971,1971,20,864,GasA,Y,1,0,3,1,5,0,Detchd,Unf,2,576,2006,97500
8773,NAmes,Norm,TwnhsE,1Story,6,5,2002,2002,951,1487,GasA,Y,2,0,2,1,4,0,Attchd,Fin,2,543,2006,190000
2760,BrDale,Norm,TwnhsE,2Story,6,5,1973,1973,0,525,GasA,Y,1,1,3,1,6,0,Detchd,Unf,2,440,2006,105500
2160,BrDale,Norm,TwnhsE,2Story,5,6,1973,1973,402,765,GasA,Y,1,1,3,1,7,1,Attchd,Unf,2,440,2006,125500
1953,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,309,483,GasA,Y,1,1,2,1,5,0,Detchd,Unf,1,264,2006,83000
1890,BrDale,Norm,Twnhs,2Story,6,7,1972,1972,282,494,GasA,Y,1,1,3,1,6,0,Detchd,Unf,1,264,2006,116000
1680,BrDale,Norm,Twnhs,2Story,6,5,1971,1971,0,672,GasA,Y,1,1,3,1,7,0,NA,NA,0,0,2006,91500
1680,BrDale,Norm,Twnhs,2Story,6,7,1972,1972,317,672,GasA,Y,1,1,3,1,7,0,Detchd,Unf,1,264,2006,118000
1680,BrDale,Norm,Twnhs,2Story,6,5,1972,1972,276,483,GasA,Y,1,1,2,1,5,0,Detchd,Unf,1,264,2006,89000
1680,BrDale,Norm,Twnhs,2Story,6,5,1972,1972,382,525,GasA,Y,1,1,3,1,6,0,Detchd,Unf,1,264,2006,108000
1680,BrDale,Norm,Twnhs,2Story,6,5,1972,1972,0,483,GasA,Y,1,1,2,1,5,1,Attchd,Unf,1,288,2006,94500
4043,NPkVill,Norm,TwnhsE,1Story,6,5,1975,1975,727,1069,GasA,Y,2,0,2,1,4,1,Attchd,RFn,2,440,2006,146300
7514,NAmes,Norm,1Fam,1Story,5,7,1967,1975,373,943,GasA,Y,1,0,3,1,6,1,Attchd,RFn,1,300,2006,145000
7838,NAmes,Norm,1Fam,SFoyer,5,5,1967,1967,769,864,GasA,Y,1,0,3,1,6,1,Attchd,RFn,1,288,2006,123000
2280,NPkVill,Norm,Twnhs,1Story,7,7,1976,1976,120,1055,GasA,Y,2,0,2,1,4,0,Attchd,Unf,1,319,2006,137500
2179,NPkVill,Norm,Twnhs,2Story,6,5,1976,1976,70,855,GasA,Y,2,1,3,1,6,1,Attchd,RFn,2,460,2006,144000
16737,NridgHt,Norm,1Fam,1Story,9,5,2004,2005,1447,1980,GasA,Y,2,0,3,1,8,1,Attchd,Fin,3,770,2006,315000
16387,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,1369,1738,GasA,Y,2,1,4,1,11,1,Attchd,RFn,3,831,2006,412083
16259,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,0,1249,GasA,Y,3,1,4,1,9,0,Attchd,RFn,3,840,2006,342643
16163,NridgHt,Norm,1Fam,1Story,8,5,2004,2004,0,1618,GasA,Y,2,0,2,1,6,1,Attchd,Fin,3,880,2006,252000
13891,NridgHt,Norm,1Fam,1Story,10,5,2006,2006,1386,2076,GasA,Y,2,1,2,1,7,1,Attchd,Fin,3,850,2006,465000
12228,NridgHt,Norm,1Fam,1Story,7,5,2006,2006,0,1721,GasA,Y,2,0,4,1,8,0,Attchd,RFn,3,874,2006,293000
14780,NridgHt,Norm,1Fam,1Story,9,5,2005,2005,1505,1868,GasA,Y,2,0,2,1,7,1,Attchd,Fin,3,1085,2006,415000
16033,NridgHt,Norm,1Fam,1Story,9,5,2004,2005,1261,1833,GasA,Y,2,0,3,1,8,1,Attchd,Fin,3,772,2006,326000
14215,NridgHt,Norm,1Fam,2Story,8,5,2005,2006,0,1158,GasA,Y,3,1,4,1,9,1,BuiltIn,RFn,3,853,2006,325300
13418,NridgHt,Norm,1Fam,2Story,8,5,2004,2005,0,1117,GasA,Y,3,1,4,1,9,1,BuiltIn,Fin,3,691,2006,309000
13975,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,0,1090,GasA,Y,2,1,4,1,10,1,BuiltIn,Fin,3,670,2006,300000
10240,NridgHt,Norm,1Fam,2Story,8,5,2005,2005,0,1030,GasA,Y,2,1,3,1,8,1,Attchd,RFn,3,878,2006,275500
9942,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,1290,1606,GasA,Y,2,1,3,1,8,1,Attchd,RFn,2,521,2006,338500
11924,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,998,1175,GasA,Y,3,0,4,1,11,2,BuiltIn,Fin,3,736,2006,345000
12867,NridgHt,Norm,1Fam,2Story,8,5,2005,2006,0,1209,GasA,Y,2,1,3,1,8,1,Attchd,Fin,2,575,2006,344133
10672,NridgHt,Norm,1Fam,2Story,8,5,2006,2006,0,1054,GasA,Y,2,1,4,1,10,1,BuiltIn,Fin,3,672,2006,298236
11643,NridgHt,Norm,1Fam,2Story,8,5,2005,2006,880,1524,GasA,Y,2,1,4,1,10,1,BuiltIn,Fin,3,784,2006,329900
12378,NridgHt,Norm,1Fam,1Story,9,5,2003,2004,1274,1896,GasA,Y,2,0,3,1,8,3,Attchd,Fin,3,708,2006,360000
11065,NridgHt,Norm,1Fam,2Story,8,5,2006,2006,0,1085,GasA,Y,2,1,3,1,8,1,BuiltIn,Fin,3,753,2006,281000
13758,NridgHt,Norm,1Fam,1Story,9,5,2005,2006,1232,1792,GasA,Y,2,0,2,1,6,1,Attchd,RFn,3,925,2006,372397
14828,NridgHt,Norm,1Fam,1Story,9,5,2004,2005,1383,1780,GasA,Y,2,0,2,1,7,1,Attchd,Fin,3,816,2006,378000
11846,NridgHt,Norm,1Fam,1Story,9,5,2003,2004,1567,1792,GasA,Y,2,0,2,1,6,1,Attchd,Fin,3,874,2006,374000
20431,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,1410,1848,GasA,Y,2,1,4,1,10,2,Attchd,Fin,3,706,2006,437154
10927,NridgHt,Norm,1Fam,2Story,8,5,2005,2005,546,1058,GasA,Y,2,1,3,1,8,1,BuiltIn,Fin,2,736,2006,275000
13215,NridgHt,Norm,1Fam,2Story,8,5,2004,2004,994,1420,GasA,Y,2,1,3,1,9,1,BuiltIn,RFn,3,746,2006,279000
7052,NridgHt,Norm,TwnhsE,1Story,7,5,2005,2005,659,1364,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,484,2006,185850
5911,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,472,1560,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,556,2006,282500
6955,NridgHt,Norm,TwnhsE,1Story,7,5,2005,2006,0,1368,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,474,2006,202500
6792,NridgHt,Norm,TwnhsE,1Story,7,5,2005,2006,0,1368,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,474,2006,202665
7740,NridgHt,Norm,TwnhsE,1Story,9,5,2006,2006,1023,1686,GasA,Y,2,0,1,1,6,1,Attchd,Fin,3,899,2006,332200
6373,NridgHt,Norm,TwnhsE,1Story,9,5,2006,2006,415,1666,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,575,2006,310090
3136,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,0,1405,GasA,Y,2,0,2,1,6,1,Attchd,RFn,2,478,2006,171750
10237,Gilbert,RRAn,1Fam,1Story,6,5,2005,2006,28,1316,GasA,Y,2,0,3,1,6,1,Attchd,Fin,2,397,2006,169990
10237,Gilbert,RRAn,1Fam,2Story,6,5,2005,2006,0,728,GasA,Y,2,1,3,1,8,1,Attchd,Fin,2,390,2006,170440
10237,Gilbert,RRAn,1Fam,2Story,7,5,2006,2006,0,738,GasA,Y,2,1,3,1,8,0,Attchd,Fin,2,440,2006,169985
17104,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,554,654,GasA,Y,2,1,3,1,7,1,Attchd,RFn,2,426,2006,179665
14054,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,0,879,GasA,Y,2,1,4,1,9,1,BuiltIn,Fin,3,660,2006,219210
11660,Gilbert,Norm,1Fam,1Story,6,5,2006,2006,0,1326,GasA,Y,2,0,3,1,6,0,Attchd,Fin,2,427,2006,174190
15578,Gilbert,Norm,1Fam,2Story,6,5,2006,2006,0,728,GasA,Y,2,1,3,1,8,0,Attchd,RFn,2,429,2006,172785
11631,Gilbert,Norm,1Fam,2Story,8,5,2004,2005,0,1052,GasA,Y,2,1,4,1,9,1,BuiltIn,Fin,3,632,2006,258000
9073,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,0,738,GasA,Y,2,1,3,1,8,0,Attchd,Fin,2,440,2006,185101
3087,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2006,453,1220,GasA,Y,2,0,2,1,6,1,Attchd,Fin,2,437,2006,210250
3196,Blmngtn,Norm,TwnhsE,1Story,7,5,2003,2004,0,1374,GasA,Y,2,0,2,1,7,1,Attchd,Fin,2,420,2006,234000
3196,Blmngtn,Norm,TwnhsE,1Story,8,5,2003,2003,0,1273,GasA,Y,2,0,2,1,7,1,Attchd,Fin,2,400,2006,215000
2938,Blmngtn,Norm,TwnhsE,1Story,7,5,2002,2002,1038,1368,GasA,Y,2,0,2,1,5,1,Attchd,Fin,2,398,2006,246990
3072,Blmngtn,Norm,TwnhsE,1Story,7,5,2004,2004,0,1375,GasA,Y,2,0,2,1,6,1,Attchd,Fin,2,398,2006,178740
3072,Blmngtn,Norm,TwnhsE,1Story,7,5,2004,2004,1059,1365,GasA,Y,2,0,2,1,7,1,Attchd,Fin,2,388,2006,225000
3010,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,16,1248,GasA,Y,2,0,2,1,5,0,Attchd,Fin,2,438,2006,167240
3010,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,16,1142,GasA,Y,2,0,2,1,6,0,Attchd,Fin,2,440,2006,156820
3013,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2005,16,1362,GasA,Y,2,0,2,1,6,1,Attchd,Fin,2,440,2006,213490
3982,Blmngtn,Norm,TwnhsE,1Story,8,5,2006,2006,1154,1520,GasA,Y,2,0,1,1,7,1,Attchd,Fin,3,648,2006,264561
4045,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2006,1070,1356,GasA,Y,2,0,2,1,6,1,Attchd,Fin,3,648,2006,246578
21930,Gilbert,RRAn,1Fam,2Story,5,5,2005,2005,0,732,GasA,Y,2,1,4,1,7,1,BuiltIn,Fin,2,372,2006,192140
7861,Gilbert,Norm,1Fam,2Story,6,5,2002,2003,457,783,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,393,2006,183200
9056,Gilbert,Norm,1Fam,2Story,8,5,2004,2004,0,707,GasA,Y,2,1,3,1,6,1,Attchd,Fin,2,403,2006,178000
9171,Gilbert,Norm,1Fam,2Story,7,5,2004,2005,0,848,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,433,2006,201490
11194,Gilbert,Norm,1Fam,2Story,8,5,2000,2000,0,1406,GasA,Y,2,1,3,1,7,1,Attchd,RFn,2,504,2006,230500
7875,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,0,783,GasA,Y,2,1,3,1,8,1,Attchd,Fin,2,393,2006,180000
8121,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,0,953,GasA,Y,2,1,3,1,7,1,Attchd,RFn,2,460,2006,172400
8658,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,732,982,GasA,Y,2,1,3,1,9,1,Attchd,Fin,2,431,2006,215000
11214,Gilbert,Norm,1Fam,2Story,7,5,1998,1999,0,930,GasA,Y,2,1,4,1,10,1,Attchd,Fin,2,431,2006,199900
10852,Gilbert,RRAn,1Fam,2Story,6,5,2000,2000,786,959,GasA,Y,2,1,3,1,7,1,Attchd,Fin,2,472,2006,173000
12104,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,0,1035,GasA,Y,3,1,4,1,8,0,Attchd,RFn,3,617,2006,287602
8738,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,0,975,GasA,Y,2,1,4,1,8,1,BuiltIn,Fin,2,429,2006,230000
9452,NoRidge,Norm,1Fam,2Story,8,5,1997,1998,1074,1396,GasA,Y,2,1,3,1,7,1,Attchd,Fin,3,870,2006,348000
9660,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,791,1044,GasA,Y,2,1,3,1,7,1,Attchd,Fin,3,885,2006,286000
9545,NoRidge,Norm,1Fam,2Story,8,5,2000,2000,505,1160,GasA,Y,2,1,3,1,7,1,BuiltIn,RFn,3,768,2006,300000
35760,NoRidge,Norm,1Fam,2Story,10,5,1995,1996,1387,1930,GasA,Y,3,1,4,1,10,1,Attchd,Fin,3,807,2006,625000
9233,NoRidge,Norm,1Fam,2Story,9,5,2000,2000,1182,1540,GasA,Y,2,1,4,1,9,1,Attchd,RFn,3,774,2006,405000
12011,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,956,1086,GasA,Y,2,1,3,1,7,1,Attchd,RFn,2,592,2006,280000
12090,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,0,1141,GasA,Y,2,1,4,1,10,1,BuiltIn,Fin,2,420,2006,258000
10019,NoRidge,Norm,1Fam,2Story,8,5,1995,1995,527,1342,GasA,Y,2,1,4,1,9,1,Attchd,RFn,3,725,2006,350000
17242,NoRidge,Norm,1Fam,2Story,9,5,1993,1994,292,1733,GasA,Y,3,1,4,1,11,1,Attchd,RFn,3,959,2006,584500
10236,NoRidge,Norm,1Fam,2Story,8,5,1994,1995,380,1290,GasA,Y,2,1,4,1,9,1,Attchd,Fin,3,803,2006,321000
10120,NoRidge,Norm,1Fam,2Story,8,5,1994,1994,740,1165,GasA,Y,2,1,4,1,8,1,Attchd,RFn,3,844,2006,290000
12585,NoRidge,Norm,1Fam,2Story,8,5,1993,1993,247,1286,GasA,Y,2,1,3,1,8,1,Attchd,Fin,3,704,2006,315000
12447,Somerst,RRAn,1Fam,2Story,8,5,2005,2006,0,1100,GasA,Y,2,1,3,1,8,1,BuiltIn,Fin,2,760,2006,252000
15218,Somerst,RRAn,1Fam,1Story,8,5,2006,2006,1562,1670,GasA,Y,2,1,2,1,6,1,Attchd,RFn,3,928,2006,336820
20896,Somerst,RRAn,1Fam,1Story,8,5,2005,2006,1721,2077,GasA,Y,1,1,1,1,8,1,Attchd,Fin,3,1134,2006,423000
10182,Somerst,RRNn,1Fam,1Story,8,5,2006,2006,1220,1660,GasA,Y,2,0,3,1,8,1,Attchd,RFn,2,500,2006,290000
8688,Somerst,Norm,1Fam,1Story,7,5,2005,2005,0,1616,GasA,Y,2,0,3,1,7,0,Attchd,RFn,3,834,2006,232000
10936,Somerst,Feedr,1Fam,1Story,8,5,2006,2006,0,1504,GasA,Y,2,0,3,1,7,0,Attchd,Fin,2,510,2006,199000
8640,Somerst,Norm,1Fam,1Story,8,5,2006,2006,24,1278,GasA,Y,2,0,2,1,5,0,Attchd,RFn,2,584,2006,198600
13162,Somerst,Feedr,1Fam,2Story,9,5,2006,2006,1836,2036,GasA,Y,3,1,3,1,11,1,Attchd,RFn,3,792,2006,405749
11216,Somerst,Norm,1Fam,1Story,8,5,2006,2006,0,1489,GasA,Y,2,0,3,1,7,1,Attchd,RFn,2,776,2006,232600
10728,Somerst,Norm,1Fam,2Story,8,5,2006,2006,0,1095,GasA,Y,2,1,3,1,8,1,Attchd,RFn,3,1053,2006,266000
8125,Somerst,Norm,1Fam,2Story,7,5,2005,2006,0,756,GasA,Y,2,1,3,1,6,0,Attchd,RFn,2,615,2006,186500
8125,Somerst,Norm,1Fam,2Story,6,5,2005,2005,0,858,GasA,Y,2,1,3,1,7,0,Attchd,RFn,2,615,2006,200825
8125,Somerst,Norm,1Fam,2Story,7,5,2006,2006,0,770,GasA,Y,2,1,3,1,6,0,Attchd,RFn,2,614,2006,197000
7200,Somerst,Norm,1Fam,1Story,6,5,2006,2006,905,1262,GasA,Y,2,0,2,1,5,0,Attchd,Fin,2,572,2006,185000
7500,Somerst,Norm,1Fam,1Story,7,5,2005,2005,0,1257,GasA,Y,2,0,3,1,6,1,Attchd,Unf,2,453,2006,176000
7200,Somerst,Norm,1Fam,1Story,7,5,2006,2006,0,1293,GasA,Y,2,0,2,1,5,1,Attchd,RFn,2,572,2006,187750
7733,SawyerW,Norm,1Fam,1Story,6,5,2005,2005,24,1142,GasA,Y,1,1,3,1,5,0,NA,NA,0,0,2006,139500
11024,SawyerW,Norm,1Fam,1Story,7,5,2005,2006,0,1400,GasA,Y,2,0,3,1,6,0,Attchd,RFn,2,612,2006,186800
13072,SawyerW,RRAe,1Fam,1Story,6,5,2005,2006,0,1131,GasA,Y,1,1,3,1,6,0,NA,NA,0,0,2006,132000
13072,SawyerW,RRAe,1Fam,1Story,6,5,2005,2005,0,1141,GasA,Y,1,1,3,1,6,0,Detchd,Unf,2,484,2006,142500
13072,SawyerW,RRAe,1Fam,1Story,6,5,2004,2004,941,1158,GasA,Y,1,1,3,1,5,0,Detchd,Unf,2,576,2006,158000
7800,SawyerW,Norm,1Fam,2Story,7,5,2005,2005,0,891,GasA,Y,2,1,3,1,8,0,Attchd,Fin,2,462,2006,184000
7632,SawyerW,Norm,1Fam,2Story,7,5,2005,2005,0,784,GasA,Y,2,1,3,1,7,0,Attchd,RFn,2,449,2006,184900
8304,SawyerW,Norm,1Fam,2Story,6,5,1997,1998,0,941,GasA,Y,2,1,3,1,7,0,Attchd,RFn,2,688,2006,187000
